id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
15514,47532,110184,31731,212370,350986,279107,42704,417818,45860,20645,17855,189958,180784,158841,110145,148487,99323,680905,661902,179218,25551,304668
15515,150242,566158,157630,159854,40662,541330,538499,278473,432421,114503,660165,243482,237534,26465,45485,37188,113189,467494,351875,7604,46085,212170
15516,467024,243489,298933,,209418,467513,186923,467027,179208,149211,46059,26586,37215,188089,278838,46056,553477,209413,495222,553479,562849,243937
15517,212512,469804,304455,496563,352366,467479,298448,178753,562267,277460,514806,156546,26708,243481,45837,292773,171786,112471,145586,298449,412708,143523
15518,209785,574234,228982,187336,37789,562875,188533,186847,489288,360559,371538,47532,110184,109647,31731,101042,209373,26813,417818,45860,20645,17855
15519,206809,278284,113270,110168,467480,178767,26499,45816,352358,160906,192856,553476,186880,245315,21765,414232,172346,157101,159465,384446,512747,467022
15520,150236,207642,210185,184821,389845,178765,31045,209372,158581,150201,166575,156553,485047,46079,212520,277608,293722,45461,484858,215005,179239,147594
15521,189958,170441,179201,180784,148487,304668,110135,99323,179179,25551,179218,26002,560852,424879,109649,299572,188557,150119,26539,37139,38865,503629
15522,118848,466861,121642,352392,45496,661897,45879,352404,614453,352968,105919,112107,214397,611831,215369,292769,255221,110214,505059,303926,243430,318809
15523,26589,147601,213167,31296,26455,243439,248151,213682,360560,351999,281110,129241,200743,41162,238529,37889,561849,288349,240790,230133,,215419
15524,156546,26708,243481,45837,292773,10880,112471,171786,172346,45481,252969,156553,485047,46079,26459,277608,293722,179239,212520,147594,440330,186837
15525,212512,304455,264860,496563,352366,467479,514806,178753,562267,277460,309505,26589,147601,213167,31296,26455,243439,248151,213682,243473,351999,281110
15526,553476,186880,30602,145586,414232,209413,384446,422121,466890,467022,512747,189958,45461,158841,180784,148487,661902,110135,680905,150248,46203,304668
15527,35442,410015,133201,238529,466832,561849,230133,240790,200743,288349,215419,209785,574234,503659,228982,37789,186847,188533,360559,36133,613255,211020
15528,467024,586678,298933,240788,,351939,351898,467513,179208,248154,467488,47532,110184,31731,212370,350986,279107,42704,417818,45860,20645,17855
15529,206809,110113,113270,26476,278284,37173,178767,26499,352358,160906,45816,150236,207642,184821,70812,389845,178765,467495,31045,158581,150201,289441
15530,150242,566158,112477,26458,71557,174364,278473,541330,207243,591734,432421,352365,41165,243425,278838,37215,553477,680032,586474,102719,495222,243937
15531,243482,183184,109639,45485,2973,113189,269806,7604,351875,106474,510399,118848,37195,121642,352392,593116,462004,352404,192712,611532,352968,105919
15532,26002,560852,299572,109649,185554,26539,150119,304000,37139,110161,26675,112107,214397,363369,466854,292769,243465,110214,439148,520659,,318809
15533,156546,26708,243481,45837,40662,10880,171786,172346,112471,252969,25551,26589,147601,213167,31296,26455,213682,248151,243439,422128,351999,281110
15534,150242,566158,112477,26458,71557,541330,174364,207243,278473,432421,591734,206809,110113,113270,26476,278284,178767,26499,37173,352358,160906,45816
15535,352365,41165,278838,243425,37215,26538,553479,586474,102719,562849,243937,156553,485047,46079,26459,602836,30994,179239,293722,147594,440330,186837
15536,150236,207642,184821,210185,70812,178765,467495,31045,158581,150201,289441,467024,586678,298933,240788,,467513,179208,248123,32593,467488,248154
15537,35442,200743,133201,238529,466832,561849,230133,240790,467499,288349,215419,553476,186880,30602,145586,414232,209413,157101,422121,466890,467022,512747
15538,243482,174054,109639,45485,37188,269806,183184,2973,510399,7604,106474,212512,299514,304455,496563,352366,467479,277460,178753,514806,562267,309505
15539,189958,180784,158841,110145,148487,661902,110135,304668,179218,179179,489959,112107,214397,363369,466854,292769,243465,110214,439148,520659,,318809
15540,26002,560852,62358,109649,299572,26539,438572,304000,503629,37139,26675,47532,31731,109647,212370,101042,279107,42704,417818,45860,20645,243500
15541,209785,574234,228982,503659,243493,186847,360559,188533,211020,613255,410653,118848,121642,352392,638613,45496,462004,614453,192712,352404,352968,105919
15542,206809,110113,113270,26476,278284,178767,26499,37173,352358,160906,45816,156546,45481,101586,292773,40662,10880,112471,171786,172346,25551,252969
15543,47532,31731,109647,212370,101042,279107,42704,417818,45860,20645,17855,243482,174054,45485,109639,37188,183184,269806,2973,7604,259375,106474
15544,112107,214397,363369,466854,292769,243465,439148,110214,520659,,318809,209785,574234,228982,503659,37789,186847,360559,188533,613255,211020,36133
15545,553476,660130,30602,145586,660136,209413,157101,422121,466890,467022,512747,150242,566158,157630,112477,26458,71557,174364,538499,541330,278473,432421
15546,26589,147601,213167,31296,518346,243439,248151,213682,610238,351999,281110,352365,586474,41165,278838,188089,26538,553477,37215,102719,562849,243937
15547,212512,304455,264860,496563,352366,467479,298448,178753,39213,562267,309505,26002,560852,424879,62358,299572,304000,489288,26539,188557,37139,503629
15548,467024,586678,298933,240788,,351898,351939,32593,179208,467488,248154,35442,410015,238529,133201,466832,561849,467499,230133,240790,196957,215419
15549,156553,485047,46079,26459,602836,179239,30994,293722,147594,143512,186837,189958,180784,560853,110145,148487,680905,489959,661902,150248,213005,304668
15550,118848,121642,37195,352392,45496,614453,462004,352404,105919,352968,109288,150236,70812,210185,184821,207642,199291,467495,178765,441883,150201,277597
15551,189958,180784,560853,158841,148487,304668,45461,661902,680905,46203,213005,118848,121642,37195,352392,257828,614453,462004,105919,352404,352968,611532
15552,26589,248151,213167,31296,26455,243439,287645,213682,610238,351999,281110,553476,186880,30602,145586,414232,209413,157101,422121,466890,467022,512747
15553,156546,26708,243481,45837,40662,10880,112471,171786,172346,25551,252969,467024,586678,298933,240788,,248123,209418,32593,179208,248154,467488
15554,243482,174054,109639,45485,183184,2973,269806,351875,7604,259375,106474,209785,574234,503659,228982,37789,188533,360559,186847,36133,613255,211020
15555,150242,157630,112477,26458,71557,541330,174364,538499,660165,278473,155639,112107,214397,363369,215369,292769,611831,439148,110214,520659,,318809
15556,156553,485047,46079,26459,602836,30994,179239,293722,147594,440330,186837,212512,304455,264860,164246,352366,467479,298448,178753,39213,562267,309505
15557,352365,41165,278838,243425,188089,26538,553477,586474,553479,562849,243937,26002,680011,424879,62358,299572,26539,150119,304000,188557,37139,503629
15558,206809,110113,113270,26476,278284,37173,26499,467466,352358,160906,45816,47532,110184,109647,212370,101042,279107,42704,417818,45860,20645,17855
15559,35442,410015,133201,41162,466832,238529,561849,230133,179115,466834,215419,150236,207642,210185,70812,240205,178765,467495,199291,158581,150201,289441
15560,47532,110184,109647,212370,101042,279107,42704,417818,243500,20645,17855,352365,41165,278838,243425,188089,26538,553477,586474,553479,562849,243937
15561,553476,186880,30602,145586,414232,422121,157101,209413,466890,467022,512747,156553,614574,46079,26459,602836,30994,179239,293722,690188,143512,186837
15562,112107,214397,611831,466854,292769,243465,439148,110214,520659,,318809,35442,410015,133201,41162,466832,561849,230133,238529,200743,288349,215419
15563,150236,207642,184821,70812,240205,178765,467495,199291,441883,150201,289441,26589,147601,213167,31296,26455,213682,248151,243439,42534,351999,281110
15564,209785,574234,228982,503659,619297,186847,360559,188533,36133,613255,211020,189958,560853,180784,158841,148487,680905,45461,661902,304668,213005,150248
15565,26002,680011,62358,299572,185554,489288,37139,26539,503629,110161,26675,243482,174054,109639,45485,237534,2973,269806,510399,7604,106474,259375
15566,118848,121642,37195,352392,257828,614453,105919,462004,192712,352968,109288,156546,26708,243481,45837,40662,171786,45481,112471,172346,25551,252969
15567,212512,304455,164246,352366,467479,178753,298448,39213,562267,277460,309505,149260,278284,113270,26476,467480,37173,26499,45816,352358,160906,278848
15568,467024,209418,298933,240788,,248123,657454,32593,179208,467488,248154,150242,566158,157630,112477,71557,541330,538499,174364,660165,278473,155639
15569,149260,110113,113270,26476,278284,37173,352358,26499,278848,160906,45816,35442,410015,133201,238529,36085,561849,288349,230133,200743,215419,466834
15570,209785,574234,228982,503659,619297,188533,360559,186847,36133,613255,211020,156553,485047,26459,46079,277608,293722,179239,30994,484858,143512,690188
15571,189958,180784,158841,110145,148487,110135,99323,304668,661902,150248,46203,352365,41165,278838,243425,188089,553479,553477,586474,102719,562849,243937
15572,150236,207642,184821,70812,240205,178765,31045,199291,441883,150201,289441,47532,110184,109647,212370,561844,279107,466843,42704,417818,17855,20645
15573,150242,157630,112477,26458,159854,174364,538499,541330,660165,278473,155639,156546,26708,243481,45837,292773,305831,171786,40662,172346,252969,112471
15574,26589,248151,213167,31296,26455,243439,518346,213682,42534,351999,281110,243482,174054,109639,45485,237534,2973,269806,510399,7604,106474,259375
15575,467024,209418,298933,240788,,248123,657454,32593,351939,248154,467488,112107,214397,611831,466854,292769,243465,439148,110214,520659,,318809
15576,118848,121642,37195,352392,45496,462004,614453,352404,105919,352968,611532,26002,560852,424879,62358,299572,26539,150119,304000,37139,110161,26675
15577,212512,304455,264860,164246,352366,467479,298448,178753,562267,277460,309505,553476,186880,30602,145586,414232,422121,157101,209413,466890,467022,512747
15578,47532,561844,212370,350986,101042,279107,42704,26813,17855,20645,243500,209785,574234,503659,228982,619297,186847,188533,360559,36133,613255,211020
15579,352365,188089,41165,278838,46056,26538,102719,586474,553479,562849,243937,467024,209418,298933,240788,166065,351939,351898,657454,179208,467488,248154
15580,553476,562801,30602,145586,414232,384446,157101,209413,466890,467022,512747,149260,110113,113270,26476,467480,178767,26499,37173,278848,160906,45816
15581,156553,485047,46079,26459,277608,614574,30994,293722,690188,440330,147594,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441
15582,112107,214397,611831,466854,292769,439148,243465,110214,520659,243430,318809,118848,121642,37195,352392,45496,462004,614453,192712,45879,352968,109288
15583,35442,410015,41162,133201,466832,561849,230133,240790,466834,288349,215419,26589,518346,213167,31296,26455,243439,248151,213682,422128,351999,281110
15584,156546,101586,243481,26708,292773,171786,45481,40662,252969,112471,305831,212512,304455,264860,164246,352366,467479,178753,298448,39213,277460,309505
15585,243482,174054,109639,45485,237534,269806,2973,510399,7604,259375,106474,150242,157630,112477,26458,71557,174364,278473,538499,660165,432421,207243
15586,26002,560852,424879,62358,299572,26539,37139,304000,188557,110161,26675,189958,180784,158841,179201,148487,110135,99323,304668,661902,150248,46203
15587,467024,209418,298933,240788,166065,351939,351898,657454,32593,467488,248154,243482,109639,45485,183184,174054,269806,7604,2973,351875,106474,259375
15588,156546,26708,243481,45837,292773,171786,112471,40662,305831,45481,252969,553476,562801,30602,145586,414232,384446,422121,209413,466890,467022,717557
15589,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441,112107,243465,363369,466854,292769,611831,318809,439148,303926,243430,520659
15590,209785,574234,503659,228982,37789,562875,360559,188533,36133,613255,211020,352365,188089,41165,278838,46056,26538,243425,586474,553479,562849,243937
15591,149260,110113,26476,467480,279104,37173,26499,178767,352358,160906,45816,156553,485047,46079,26459,277608,30994,484858,614574,359461,143512,186837
15592,118848,121642,37195,352392,45496,45879,462004,192712,614453,352968,109288,47532,561844,212370,350986,101042,42704,26813,417818,279107,20645,17855
15593,26589,147601,31296,213167,26455,243439,248151,213682,422128,351999,281110,189958,180784,158841,179201,148487,110135,99323,304668,661902,150248,46203
15594,150242,157630,112477,26458,71557,538499,174364,278473,207243,432421,660165,26002,560852,424879,62358,299572,26539,37139,304000,188557,110161,26675
15595,212512,304455,264860,164246,352366,467479,298448,178753,39213,277460,309505,35442,410015,41162,133201,466832,200743,466834,240790,230133,288349,215419
15596,118848,121642,37195,352392,45496,462004,614453,192712,45879,352968,105919,149260,110113,113270,279104,467480,26499,37173,178767,352358,160906,278848
15597,112107,243465,363369,466854,292769,439148,611831,303926,318809,520659,243430,26589,147601,213167,31296,26455,243439,248151,213682,422128,351999,518346
15598,26002,560852,424879,62358,185554,26539,438572,304000,188557,110161,26675,467024,586678,298933,240788,166065,351939,351898,657454,32593,467488,248154
15599,352365,37215,41165,278838,46056,586474,26538,553479,243425,562849,243937,156546,26708,243481,45837,292773,171786,17848,40662,305831,112471,504613
15600,189958,179201,158841,110145,180784,110135,99323,304668,661902,46203,489959,243482,237534,109639,45485,37188,2973,467494,7604,269806,259375,106474
15601,209785,574234,503659,228982,37789,562875,360559,188533,36133,613255,211020,553476,562801,30602,145586,414232,384446,422121,209413,466890,467022,717557
15602,156553,485047,46079,26459,277608,614574,30994,293722,484858,186837,179239,150242,566158,112477,157630,71557,174364,538499,541330,660165,432421,155639
15603,47532,561844,212370,350986,101042,42704,26813,417818,279107,17855,20645,35442,410015,41162,133201,466832,240790,200743,466834,230133,215419,666957
15604,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441,212512,304455,264860,164246,352366,467479,298448,178753,39213,277460,309505
15605,26589,147601,213167,31296,26455,213682,248151,243439,422128,351999,518346,118848,121642,352392,37195,45496,614453,462004,192712,45879,105919,352968
